"","year","country","influenza activity"
"945",2003,"Norway",244497
"946",2003,"Paraguay",244497
"947",2003,"Peru",244497
"948",2003,"Poland",244497
"949",2003,"Romania",244497
"950",2003,"Russia",244497
"951",2003,"South.Africa",244497
"952",2003,"Spain",244497
"953",2003,"Sweden",244497
"954",2003,"Switzerland",244497
"955",2003,"Ukraine",244497
"956",2003,"United.States",244497
"957",2003,"Uruguay",244497
"958",2003,"Argentina",244497
"959",2003,"Australia",244497
"960",2003,"Austria",244497
"961",2003,"Belgium",244497
"962",2003,"Bolivia",244497
"963",2003,"Brazil",244497
"964",2003,"Bulgaria",244497
"965",2003,"Canada",244497
"966",2003,"Chile",244497
"967",2003,"France",244497
"968",2003,"Germany",244497
"969",2003,"Hungary",244497
"970",2003,"Japan",244497
"971",2003,"Mexico",244497
"972",2003,"Netherlands",244497
"973",2003,"New.Zealand",244497
"974",2003,"Norway",244497
"975",2003,"Paraguay",244497
"976",2003,"Peru",244497
"977",2003,"Poland",244497
"978",2003,"Romania",244497
"979",2003,"Russia",244497
"980",2003,"South.Africa",244497
"981",2003,"Spain",244497
"982",2003,"Sweden",244497
"983",2003,"Switzerland",244497
"984",2003,"Ukraine",244497
"985",2003,"United.States",244497
"986",2003,"Uruguay",244497
"987",2003,"Argentina",244497
"988",2003,"Australia",244497
"989",2003,"Austria",244497
"990",2003,"Belgium",244497
"991",2003,"Bolivia",244497
"992",2003,"Brazil",244497
"993",2003,"Bulgaria",244497
"994",2003,"Canada",244497
"995",2003,"Chile",244497
"996",2003,"France",244497
"997",2003,"Germany",244497
"998",2003,"Hungary",244497
"999",2003,"Japan",244497
"1000",2003,"Mexico",244497
"1001",2003,"Netherlands",244497
"1002",2003,"New.Zealand",244497
"1003",2003,"Norway",244497
"1004",2003,"Paraguay",244497
"1005",2003,"Peru",244497
"1006",2003,"Poland",244497
"1007",2003,"Romania",244497
"1008",2003,"Russia",244497
"1009",2003,"South.Africa",244497
"1010",2003,"Spain",244497
"1011",2003,"Sweden",244497
"1012",2003,"Switzerland",244497
"1013",2003,"Ukraine",244497
"1014",2003,"United.States",244497
"1015",2003,"Uruguay",244497
"1016",2003,"Argentina",244497
"1017",2003,"Australia",244497
"1018",2003,"Austria",244497
"1019",2003,"Belgium",244497
"1020",2003,"Bolivia",244497
"1021",2003,"Brazil",244497
"1022",2003,"Bulgaria",244497
"1023",2003,"Canada",244497
"1024",2003,"Chile",244497
"1025",2003,"France",244497
"1026",2003,"Germany",244497
"1027",2003,"Hungary",244497
"1028",2003,"Japan",244497
"1029",2003,"Mexico",244497
"1030",2003,"Netherlands",244497
"1031",2003,"New.Zealand",244497
"1032",2003,"Norway",244497
"1033",2003,"Paraguay",244497
"1034",2003,"Peru",244497
"1035",2003,"Poland",244497
"1036",2003,"Romania",244497
"1037",2003,"Russia",244497
"1038",2003,"South.Africa",244497
"1039",2003,"Spain",244497
"1040",2003,"Sweden",244497
"1041",2003,"Switzerland",244497
"1042",2003,"Ukraine",244497
"1043",2003,"United.States",244497
"1044",2003,"Uruguay",244497
"1045",2003,"Argentina",244497
"1046",2003,"Australia",244497
"1047",2003,"Austria",244497
"1048",2003,"Belgium",244497
"1049",2003,"Bolivia",244497
"1050",2003,"Brazil",244497
"1051",2003,"Bulgaria",244497
"1052",2003,"Canada",244497
"1053",2003,"Chile",244497
"1054",2003,"France",244497
"1055",2003,"Germany",244497
"1056",2003,"Hungary",244497
"1057",2003,"Japan",244497
"1058",2003,"Mexico",244497
"1059",2003,"Netherlands",244497
"1060",2003,"New.Zealand",244497
"1061",2003,"Norway",244497
"1062",2003,"Paraguay",244497
"1063",2003,"Peru",244497
"1064",2003,"Poland",244497
"1065",2003,"Romania",244497
"1066",2003,"Russia",244497
"1067",2003,"South.Africa",244497
"1068",2003,"Spain",244497
"1069",2003,"Sweden",244497
"1070",2003,"Switzerland",244497
"1071",2003,"Ukraine",244497
"1072",2003,"United.States",244497
"1073",2003,"Uruguay",244497
"1074",2003,"Argentina",244497
"1075",2003,"Australia",244497
"1076",2003,"Austria",244497
"1077",2003,"Belgium",244497
"1078",2003,"Bolivia",244497
"1079",2003,"Brazil",244497
"1080",2003,"Bulgaria",244497
"1081",2003,"Canada",244497
"1082",2003,"Chile",244497
"1083",2003,"France",244497
"1084",2003,"Germany",244497
"1085",2003,"Hungary",244497
"1086",2003,"Japan",244497
"1087",2003,"Mexico",244497
"1088",2003,"Netherlands",244497
"1089",2003,"New.Zealand",244497
"1090",2003,"Norway",244497
"1091",2003,"Paraguay",244497
"1092",2003,"Peru",244497
"1093",2003,"Poland",244497
"1094",2003,"Romania",244497
"1095",2003,"Russia",244497
"1096",2003,"South.Africa",244497
"1097",2003,"Spain",244497
"1098",2003,"Sweden",244497
"1099",2003,"Switzerland",244497
"1100",2003,"Ukraine",244497
"1101",2003,"United.States",244497
"1102",2003,"Uruguay",244497
"1103",2003,"Argentina",244497
"1104",2003,"Australia",244497
"1105",2003,"Austria",244497
"1106",2003,"Belgium",244497
"1107",2003,"Bolivia",244497
"1108",2003,"Brazil",244497
"1109",2003,"Bulgaria",244497
"1110",2003,"Canada",244497
"1111",2003,"Chile",244497
"1112",2003,"France",244497
"1113",2003,"Germany",244497
"1114",2003,"Hungary",244497
"1115",2003,"Japan",244497
"1116",2003,"Mexico",244497
"1117",2003,"Netherlands",244497
"1118",2003,"New.Zealand",244497
"1119",2003,"Norway",244497
"1120",2003,"Paraguay",244497
"1121",2003,"Peru",244497
"1122",2003,"Poland",244497
"1123",2003,"Romania",244497
"1124",2003,"Russia",244497
"1125",2003,"South.Africa",244497
"1126",2003,"Spain",244497
"1127",2003,"Sweden",244497
"1128",2003,"Switzerland",244497
"1129",2003,"Ukraine",244497
"1130",2003,"United.States",244497
"1131",2003,"Uruguay",244497
"1132",2003,"Argentina",244497
"1133",2003,"Australia",244497
"1134",2003,"Austria",244497
"1135",2003,"Belgium",244497
"1136",2003,"Bolivia",244497
"1137",2003,"Brazil",244497
"1138",2003,"Bulgaria",244497
"1139",2003,"Canada",244497
"1140",2003,"Chile",244497
"1141",2003,"France",244497
"1142",2003,"Germany",244497
"1143",2003,"Hungary",244497
"1144",2003,"Japan",244497
"1145",2003,"Mexico",244497
"1146",2003,"Netherlands",244497
"1147",2003,"New.Zealand",244497
"1148",2003,"Norway",244497
"1149",2003,"Paraguay",244497
"1150",2003,"Peru",244497
"1151",2003,"Poland",244497
"1152",2003,"Romania",244497
"1153",2003,"Russia",244497
"1154",2003,"South.Africa",244497
"1155",2003,"Spain",244497
"1156",2003,"Sweden",244497
"1157",2003,"Switzerland",244497
"1158",2003,"Ukraine",244497
"1159",2003,"United.States",244497
"1160",2003,"Uruguay",244497
"1161",2003,"Argentina",244497
"1162",2003,"Australia",244497
"1163",2003,"Austria",244497
"1164",2003,"Belgium",244497
"1165",2003,"Bolivia",244497
"1166",2003,"Brazil",244497
"1167",2003,"Bulgaria",244497
"1168",2003,"Canada",244497
"1169",2003,"Chile",244497
"1170",2003,"France",244497
"1171",2003,"Germany",244497
"1172",2003,"Hungary",244497
"1173",2003,"Japan",244497
"1174",2003,"Mexico",244497
"1175",2003,"Netherlands",244497
"1176",2003,"New.Zealand",244497
"1177",2003,"Norway",244497
"1178",2003,"Paraguay",244497
"1179",2003,"Peru",244497
"1180",2003,"Poland",244497
"1181",2003,"Romania",244497
"1182",2003,"Russia",244497
"1183",2003,"South.Africa",244497
"1184",2003,"Spain",244497
"1185",2003,"Sweden",244497
"1186",2003,"Switzerland",244497
"1187",2003,"Ukraine",244497
"1188",2003,"United.States",244497
"1189",2003,"Uruguay",244497
"1190",2003,"Argentina",244497
"1191",2003,"Australia",244497
"1192",2003,"Austria",244497
"1193",2003,"Belgium",244497
"1194",2003,"Bolivia",244497
"1195",2003,"Brazil",244497
"1196",2003,"Bulgaria",244497
"1197",2003,"Canada",244497
"1198",2003,"Chile",244497
"1199",2003,"France",244497
"1200",2003,"Germany",244497
"1201",2003,"Hungary",244497
"1202",2003,"Japan",244497
"1203",2003,"Mexico",244497
"1204",2003,"Netherlands",244497
"1205",2003,"New.Zealand",244497
"1206",2003,"Norway",244497
"1207",2003,"Paraguay",244497
"1208",2003,"Peru",244497
"1209",2003,"Poland",244497
"1210",2003,"Romania",244497
"1211",2003,"Russia",244497
"1212",2003,"South.Africa",244497
"1213",2003,"Spain",244497
"1214",2003,"Sweden",244497
"1215",2003,"Switzerland",244497
"1216",2003,"Ukraine",244497
"1217",2003,"United.States",244497
"1218",2003,"Uruguay",244497
"1219",2003,"Argentina",244497
"1220",2003,"Australia",244497
"1221",2003,"Austria",244497
"1222",2003,"Belgium",244497
"1223",2003,"Bolivia",244497
"1224",2003,"Brazil",244497
"1225",2003,"Bulgaria",244497
"1226",2003,"Canada",244497
"1227",2003,"Chile",244497
"1228",2003,"France",244497
"1229",2003,"Germany",244497
"1230",2003,"Hungary",244497
"1231",2003,"Japan",244497
"1232",2003,"Mexico",244497
"1233",2003,"Netherlands",244497
"1234",2003,"New.Zealand",244497
"1235",2003,"Norway",244497
"1236",2003,"Paraguay",244497
"1237",2003,"Peru",244497
"1238",2003,"Poland",244497
"1239",2003,"Romania",244497
"1240",2003,"Russia",244497
"1241",2003,"South.Africa",244497
"1242",2003,"Spain",244497
"1243",2003,"Sweden",244497
"1244",2003,"Switzerland",244497
"1245",2003,"Ukraine",244497
"1246",2003,"United.States",244497
"1247",2003,"Uruguay",244497
"1248",2003,"Argentina",244497
"1249",2003,"Australia",244497
"1250",2003,"Austria",244497
"1251",2003,"Belgium",244497
"1252",2003,"Bolivia",244497
"1253",2003,"Brazil",244497
"1254",2003,"Bulgaria",244497
"1255",2003,"Canada",244497
"1256",2003,"Chile",244497
"1257",2003,"France",244497
"1258",2003,"Germany",244497
"1259",2003,"Hungary",244497
"1260",2003,"Japan",244497
"1261",2003,"Mexico",244497
"1262",2003,"Netherlands",244497
"1263",2003,"New.Zealand",244497
"1264",2003,"Norway",244497
"1265",2003,"Paraguay",244497
"1266",2003,"Peru",244497
"1267",2003,"Poland",244497
"1268",2003,"Romania",244497
"1269",2003,"Russia",244497
"1270",2003,"South.Africa",244497
"1271",2003,"Spain",244497
"1272",2003,"Sweden",244497
"1273",2003,"Switzerland",244497
"1274",2003,"Ukraine",244497
"1275",2003,"United.States",244497
"1276",2003,"Uruguay",244497
"1277",2003,"Argentina",244497
"1278",2003,"Australia",244497
"1279",2003,"Austria",244497
"1280",2003,"Belgium",244497
"1281",2003,"Bolivia",244497
"1282",2003,"Brazil",244497
"1283",2003,"Bulgaria",244497
"1284",2003,"Canada",244497
"1285",2003,"Chile",244497
"1286",2003,"France",244497
"1287",2003,"Germany",244497
"1288",2003,"Hungary",244497
"1289",2003,"Japan",244497
"1290",2003,"Mexico",244497
"1291",2003,"Netherlands",244497
"1292",2003,"New.Zealand",244497
"1293",2003,"Norway",244497
"1294",2003,"Paraguay",244497
"1295",2003,"Peru",244497
"1296",2003,"Poland",244497
"1297",2003,"Romania",244497
"1298",2003,"Russia",244497
"1299",2003,"South.Africa",244497
"1300",2003,"Spain",244497
"1301",2003,"Sweden",244497
"1302",2003,"Switzerland",244497
"1303",2003,"Ukraine",244497
"1304",2003,"United.States",244497
"1305",2003,"Uruguay",244497
"1306",2003,"Argentina",244497
"1307",2003,"Australia",244497
"1308",2003,"Austria",244497
"1309",2003,"Belgium",244497
"1310",2003,"Bolivia",244497
"1311",2003,"Brazil",244497
"1312",2003,"Bulgaria",244497
"1313",2003,"Canada",244497
"1314",2003,"Chile",244497
"1315",2003,"France",244497
"1316",2003,"Germany",244497
"1317",2003,"Hungary",244497
"1318",2003,"Japan",244497
"1319",2003,"Mexico",244497
"1320",2003,"Netherlands",244497
"1321",2003,"New.Zealand",244497
"1322",2003,"Norway",244497
"1323",2003,"Paraguay",244497
"1324",2003,"Peru",244497
"1325",2003,"Poland",244497
"1326",2003,"Romania",244497
"1327",2003,"Russia",244497
"1328",2003,"South.Africa",244497
"1329",2003,"Spain",244497
"1330",2003,"Sweden",244497
"1331",2003,"Switzerland",244497
"1332",2003,"Ukraine",244497
"1333",2003,"United.States",244497
"1334",2003,"Uruguay",244497
"1335",2003,"Argentina",244497
"1336",2003,"Australia",244497
"1337",2003,"Austria",244497
"1338",2003,"Belgium",244497
"1339",2003,"Bolivia",244497
"1340",2003,"Brazil",244497
"1341",2003,"Bulgaria",244497
"1342",2003,"Canada",244497
"1343",2003,"Chile",244497
"1344",2003,"France",244497
"1345",2003,"Germany",244497
"1346",2003,"Hungary",244497
"1347",2003,"Japan",244497
"1348",2003,"Mexico",244497
"1349",2003,"Netherlands",244497
"1350",2003,"New.Zealand",244497
"1351",2003,"Norway",244497
"1352",2003,"Paraguay",244497
"1353",2003,"Peru",244497
"1354",2003,"Poland",244497
"1355",2003,"Romania",244497
"1356",2003,"Russia",244497
"1357",2003,"South.Africa",244497
"1358",2003,"Spain",244497
"1359",2003,"Sweden",244497
"1360",2003,"Switzerland",244497
"1361",2003,"Ukraine",244497
"1362",2003,"United.States",244497
"1363",2003,"Uruguay",244497
"1364",2003,"Argentina",244497
"1365",2003,"Australia",244497
"1366",2003,"Austria",244497
"1367",2003,"Belgium",244497
"1368",2003,"Bolivia",244497
"1369",2003,"Brazil",244497
"1370",2003,"Bulgaria",244497
"1371",2003,"Canada",244497
"1372",2003,"Chile",244497
"1373",2003,"France",244497
"1374",2003,"Germany",244497
"1375",2003,"Hungary",244497
"1376",2003,"Japan",244497
"1377",2003,"Mexico",244497
"1378",2003,"Netherlands",244497
"1379",2003,"New.Zealand",244497
"1380",2003,"Norway",244497
"1381",2003,"Paraguay",244497
"1382",2003,"Peru",244497
"1383",2003,"Poland",244497
"1384",2003,"Romania",244497
"1385",2003,"Russia",244497
"1386",2003,"South.Africa",244497
"1387",2003,"Spain",244497
"1388",2003,"Sweden",244497
"1389",2003,"Switzerland",244497
"1390",2003,"Ukraine",244497
"1391",2003,"United.States",244497
"1392",2003,"Uruguay",244497
"1393",2003,"Argentina",244497
"1394",2003,"Australia",244497
"1395",2003,"Austria",244497
"1396",2003,"Belgium",244497
"1397",2003,"Bolivia",244497
"1398",2003,"Brazil",244497
"1399",2003,"Bulgaria",244497
"1400",2003,"Canada",244497
"1401",2003,"Chile",244497
"1402",2003,"France",244497
"1403",2003,"Germany",244497
"1404",2003,"Hungary",244497
"1405",2003,"Japan",244497
"1406",2003,"Mexico",244497
"1407",2003,"Netherlands",244497
"1408",2003,"New.Zealand",244497
"1409",2003,"Norway",244497
"1410",2003,"Paraguay",244497
"1411",2003,"Peru",244497
"1412",2003,"Poland",244497
"1413",2003,"Romania",244497
"1414",2003,"Russia",244497
"1415",2003,"South.Africa",244497
"1416",2003,"Spain",244497
"1417",2003,"Sweden",244497
"1418",2003,"Switzerland",244497
"1419",2003,"Ukraine",244497
"1420",2003,"United.States",244497
"1421",2003,"Uruguay",244497
"1422",2003,"Argentina",244497
"1423",2003,"Australia",244497
"1424",2003,"Austria",244497
"1425",2003,"Belgium",244497
"1426",2003,"Bolivia",244497
"1427",2003,"Brazil",244497
"1428",2003,"Bulgaria",244497
"1429",2003,"Canada",244497
"1430",2003,"Chile",244497
"1431",2003,"France",244497
"1432",2003,"Germany",244497
"1433",2003,"Hungary",244497
"1434",2003,"Japan",244497
"1435",2003,"Mexico",244497
"1436",2003,"Netherlands",244497
"1437",2003,"New.Zealand",244497
"1438",2003,"Norway",244497
"1439",2003,"Paraguay",244497
"1440",2003,"Peru",244497
"1441",2003,"Poland",244497
"1442",2003,"Romania",244497
"1443",2003,"Russia",244497
"1444",2003,"South.Africa",244497
"1445",2003,"Spain",244497
"1446",2003,"Sweden",244497
"1447",2003,"Switzerland",244497
"1448",2003,"Ukraine",244497
"1449",2003,"United.States",244497
"1450",2003,"Uruguay",244497
"1451",2003,"Argentina",244497
"1452",2003,"Australia",244497
"1453",2003,"Austria",244497
"1454",2003,"Belgium",244497
"1455",2003,"Bolivia",244497
"1456",2003,"Brazil",244497
"1457",2003,"Bulgaria",244497
"1458",2003,"Canada",244497
"1459",2003,"Chile",244497
"1460",2003,"France",244497
"1461",2003,"Germany",244497
"1462",2003,"Hungary",244497
"1463",2003,"Japan",244497
"1464",2003,"Mexico",244497
"1465",2003,"Netherlands",244497
"1466",2003,"New.Zealand",244497
"1467",2003,"Norway",244497
"1468",2003,"Paraguay",244497
"1469",2003,"Peru",244497
"1470",2003,"Poland",244497
"1471",2003,"Romania",244497
"1472",2003,"Russia",244497
"1473",2003,"South.Africa",244497
"1474",2003,"Spain",244497
"1475",2003,"Sweden",244497
"1476",2003,"Switzerland",244497
"1477",2003,"Ukraine",244497
"1478",2003,"United.States",244497
"1479",2003,"Uruguay",244497
"1480",2003,"Argentina",244497
"1481",2003,"Australia",244497
"1482",2003,"Austria",244497
"1483",2003,"Belgium",244497
"1484",2003,"Bolivia",244497
"1485",2003,"Brazil",244497
"1486",2003,"Bulgaria",244497
"1487",2003,"Canada",244497
"1488",2003,"Chile",244497
"1489",2003,"France",244497
"1490",2003,"Germany",244497
"1491",2003,"Hungary",244497
"1492",2003,"Japan",244497
"1493",2003,"Mexico",244497
"1494",2003,"Netherlands",244497
"1495",2003,"New.Zealand",244497
"1496",2003,"Norway",244497
"1497",2003,"Paraguay",244497
"1498",2003,"Peru",244497
"1499",2003,"Poland",244497
"1500",2003,"Romania",244497
"1501",2003,"Russia",244497
"1502",2003,"South.Africa",244497
"1503",2003,"Spain",244497
"1504",2003,"Sweden",244497
"1505",2003,"Switzerland",244497
"1506",2003,"Ukraine",244497
"1507",2003,"United.States",244497
"1508",2003,"Uruguay",244497
"1509",2003,"Argentina",244497
"1510",2003,"Australia",244497
"1511",2003,"Austria",244497
"1512",2003,"Belgium",244497
"1513",2003,"Bolivia",244497
"1514",2003,"Brazil",244497
"1515",2003,"Bulgaria",244497
"1516",2003,"Canada",244497
"1517",2003,"Chile",244497
"1518",2003,"France",244497
"1519",2003,"Germany",244497
"1520",2003,"Hungary",244497
"1521",2003,"Japan",244497
"1522",2003,"Mexico",244497
"1523",2003,"Netherlands",244497
"1524",2003,"New.Zealand",244497
"1525",2003,"Norway",244497
"1526",2003,"Paraguay",244497
"1527",2003,"Peru",244497
"1528",2003,"Poland",244497
"1529",2003,"Romania",244497
"1530",2003,"Russia",244497
"1531",2003,"South.Africa",244497
"1532",2003,"Spain",244497
"1533",2003,"Sweden",244497
"1534",2003,"Switzerland",244497
"1535",2003,"Ukraine",244497
"1536",2003,"United.States",244497
"1537",2003,"Uruguay",244497
"1538",2004,"Argentina",384366
"1539",2004,"Australia",384366
"1540",2004,"Austria",384366
"1541",2004,"Belgium",384366
"1542",2004,"Bolivia",384366
"1543",2004,"Brazil",384366
"1544",2004,"Bulgaria",384366
"1545",2004,"Canada",384366
"1546",2004,"Chile",384366
"1547",2004,"France",384366
"1548",2004,"Germany",384366
"1549",2004,"Hungary",384366
"1550",2004,"Japan",384366
"1551",2004,"Mexico",384366
"1552",2004,"Netherlands",384366
"1553",2004,"New.Zealand",384366
"1554",2004,"Norway",384366
"1555",2004,"Paraguay",384366
"1556",2004,"Peru",384366
"1557",2004,"Poland",384366
"1558",2004,"Romania",384366
"1559",2004,"Russia",384366
"1560",2004,"South.Africa",384366
"1561",2004,"Spain",384366
"1562",2004,"Sweden",384366
"1563",2004,"Switzerland",384366
"1564",2004,"Ukraine",384366
"1565",2004,"United.States",384366
"1566",2004,"Uruguay",384366
"1567",2004,"Argentina",384366
"1568",2004,"Australia",384366
"1569",2004,"Austria",384366
